application_date,first_name,last_name,ssn,email_address,phone_number,agent_notes,gender,age,ethnicity,income,credit_score,loan_amount,debt_to_income,is_defaulted_leak,resolution_date,row_id_proxy,default
2025-04-19,TTbcJD,QVySGRrC,325-43-7980,TTbcJD.QVySGRrC@example.com,555-384-2446,Customer discussed aFJaNHgfsN regarding their account.,Male,25,GroupA,47917.89253309381,677.995586514021,15305.55977912346,0.358592630998427,0,2025-06-05,6297,0
2025-05-22,DcHqmR,SiwTdxoa,571-41-2342,DcHqmR.SiwTdxoa@example.com,555-802-5289,Customer discussed NWtBJVQRsJ regarding their account.,Female,41,GroupA,26423.69029104727,726.9419056177852,10870.73651697734,0.40930969087114477,0,2025-07-29,7569,0
2025-09-28,FQKkWU,HZfxPMDE,479-43-7718,FQKkWU.HZfxPMDE@example.com,555-447-1611,Customer discussed teVMmqrsQR regarding their account.,Female,74,GroupC,30262.15747355978,597.0516874599213,28716.19881759313,0.18522842957229332,0,2025-12-20,7451,0
2025-06-10,gWqkJP,AJRvFZaC,114-92-8395,gWqkJP.AJRvFZaC@example.com,555-920-7099,Customer discussed xMqpqGnvvn regarding their account.,Male,31,GroupA,55941.93861578525,653.0953201314238,16514.94713586739,0.38057674490546584,0,2025-07-27,4846,0
2025-11-14,WyrHQZ,LfIIfubK,121-23-3153,WyrHQZ.LfIIfubK@example.com,555-795-1997,Customer discussed ofKxoIlEKw regarding their account.,Female,68,GroupA,92577.52166271789,614.021376353719,14935.48639980626,0.09487386455055616,0,2026-01-05,8819,0
2025-03-18,ppWXVv,eMbVPFFj,710-47-9937,ppWXVv.eMbVPFFj@example.com,555-164-6535,Customer discussed akbIGhOQpc regarding their account.,Male,51,GroupB,69663.99721044138,598.7640019416496,5906.010500144664,0.13598636016625223,0,2025-05-13,620,0
2025-03-30,onVVTq,rxUhZxyK,262-89-1675,onVVTq.rxUhZxyK@example.com,555-929-3675,Customer discussed QMkuvhFcMS regarding their account.,Female,19,GroupA,113801.51361196047,558.4634216965387,24966.759066141527,0.48655211820820504,0,2025-06-17,5285,0
2025-06-04,KzAdac,vnDabumy,542-96-8545,KzAdac.vnDabumy@example.com,555-833-1898,Customer discussed PEwIcsRqwS regarding their account.,Female,49,GroupB,121563.3376550238,761.0168508644194,8924.183710786192,0.01286187091260267,0,2025-07-11,1359,0
2025-09-06,ZWSdDS,NEIkpfPh,380-16-9296,ZWSdDS.NEIkpfPh@example.com,555-291-3235,Customer discussed ZMfvSnUUhF regarding their account.,Male,22,GroupA,43147.043266119144,667.383240777974,6532.809020810976,0.14543005738651107,0,2025-10-24,9980,0
2025-05-21,KjqalI,OliBabMI,760-81-5781,KjqalI.OliBabMI@example.com,555-448-8884,Customer discussed HNFmRRCJMJ regarding their account.,Female,33,GroupA,22118.25983352196,620.039080018004,15126.006642447193,0.6053875823471506,0,2025-07-16,2947,0
2025-09-16,kJrIpx,rgsirHYH,776-53-3353,kJrIpx.rgsirHYH@example.com,555-664-3527,Customer discussed IufmcuTTmX regarding their account.,Male,49,GroupA,220148.3673608536,722.5639855124422,17202.065542882297,0.24429165221403554,0,2025-11-28,1589,0
2025-08-12,szPRlb,fOYcyHiG,630-34-3170,szPRlb.fOYcyHiG@example.com,555-984-8630,Customer discussed bhWAQvWbvW regarding their account.,Female,39,GroupA,44329.481804064875,771.828937736239,24122.484295969676,0.03156869192279911,0,2025-10-01,1968,0
2025-05-22,mfTYBh,LAsenvyr,132-26-5503,mfTYBh.LAsenvyr@example.com,555-961-7746,Customer discussed eWfcbgibPH regarding their account.,Female,46,GroupB,36891.89521955835,595.9015406550437,7863.264442873019,0.21925244526358237,0,2025-07-31,897,0
2025-09-16,OjRObs,OqlcRgBc,587-40-6712,OjRObs.OqlcRgBc@example.com,555-264-7902,Customer discussed XCQQfVGLYI regarding their account.,Female,40,GroupA,24484.93689173439,684.8932932559587,4736.459025819071,0.45125482206878326,0,2025-12-07,7769,0
2025-05-13,PVBtop,vUYdicwH,374-62-8327,PVBtop.vUYdicwH@example.com,555-392-5521,Customer discussed laxmlXKImf regarding their account.,Female,37,GroupA,59760.159328321766,620.8799012361684,16887.962874413763,0.20634204584677235,0,2025-07-08,2197,0
2025-03-22,EwOwmF,DdONPySS,627-79-1503,EwOwmF.DdONPySS@example.com,555-713-7116,Customer discussed cyvnBzsEuK regarding their account.,Female,29,GroupA,52271.12269108918,664.0513015650255,11750.676632352795,0.6169796722517819,0,2025-04-27,8457,0
2025-08-06,JrcgxC,jjjYVSBR,159-61-8856,JrcgxC.jjjYVSBR@example.com,555-496-8527,Customer discussed TCQCRAxplu regarding their account.,Male,25,GroupA,34942.0619910588,516.7362157796888,7801.967458410025,0.17790779483903021,0,2025-09-25,452,0
2025-09-09,mbJyIR,tLHVotSz,368-75-5515,mbJyIR.tLHVotSz@example.com,555-141-1653,Customer discussed KjXDHLXmah regarding their account.,Female,42,GroupB,16428.65585645196,718.364443437068,68636.36775427096,0.09623014334815032,0,2025-11-29,5835,0
2025-03-19,sRBluF,sbkVMqXr,488-49-5158,sRBluF.sbkVMqXr@example.com,555-140-2794,Customer discussed KYrClTGDtt regarding their account.,Male,72,GroupC,30268.58286880299,619.1155643713596,18146.19523620196,0.6197931242570818,0,2025-05-13,685,0
2025-03-05,IDAuAU,RzBKccij,968-69-5708,IDAuAU.RzBKccij@example.com,555-770-9871,Customer discussed oGnOQfMFZR regarding their account.,Female,27,GroupA,42883.07740790634,572.3983539359745,26084.758059706444,0.02756618225776116,0,2025-05-05,2261,0
2025-05-30,BYmIvP,JVZkmFwP,684-83-2954,BYmIvP.JVZkmFwP@example.com,555-985-9518,Customer discussed VYgYDYJoEv regarding their account.,Female,66,GroupA,194934.65262813744,691.2869927978475,15689.640019953085,0.2578045681091932,0,2025-07-12,5728,0
2025-01-30,ivnZJb,cMVVNGLD,544-33-1507,ivnZJb.cMVVNGLD@example.com,555-488-1328,Customer discussed hyNUfPHKOy regarding their account.,Female,19,GroupA,50388.058832301474,582.0351717060207,13813.093580769535,0.2228216282489758,0,2025-04-08,5180,0
2025-11-27,pjiTFm,iFhMKflZ,612-97-8868,pjiTFm.iFhMKflZ@example.com,555-340-5487,Customer discussed oWRqxLBuxj regarding their account.,Male,70,GroupC,56926.84207604102,560.1842554962425,22579.65781708347,0.17600201782637234,0,2026-02-18,572,0
2025-02-02,NTUMxp,FdkhBWPk,503-30-8879,NTUMxp.FdkhBWPk@example.com,555-317-6563,Customer discussed WafeLVpRRG regarding their account.,Male,61,GroupA,83802.4205082795,626.9909960148005,3351.4061397940336,0.3199360355583277,0,2025-03-28,520,0
2025-11-18,bLGWpk,HXSheQBY,448-54-6061,bLGWpk.HXSheQBY@example.com,555-992-9349,Customer discussed qdRSDvAdHb regarding their account.,Male,19,GroupA,55102.440623422444,566.4171569947667,4173.2981837417665,0.16337109009845718,0,2026-01-12,731,0
2025-01-21,bARjUh,ZbNhVRKX,268-94-6453,bARjUh.ZbNhVRKX@example.com,555-808-4795,Customer discussed OCcgHLTIde regarding their account.,Male,59,GroupA,37897.86208095719,648.2098132711861,22081.94038545352,0.6095187978286756,0,2025-04-03,6561,0
2025-08-29,KjZSOp,MdVbmAJh,254-57-6993,KjZSOp.MdVbmAJh@example.com,555-204-2301,Customer discussed qLQhCImFXJ regarding their account.,Female,46,GroupB,61888.690401127664,569.6780309244458,49414.60894712088,0.3924122075199951,0,2025-11-04,5557,0
2025-02-06,vuHHCG,xKovoVCQ,179-20-3947,vuHHCG.xKovoVCQ@example.com,555-698-7209,Customer discussed FGvmDtOtRX regarding their account.,Female,19,GroupA,72926.4695026289,632.4810605173151,3730.5252083052533,0.12412803946207279,0,2025-04-21,3612,0
2025-10-21,dwDCvK,RXZrMlmO,860-31-7393,dwDCvK.RXZrMlmO@example.com,555-223-2652,Customer discussed LAVmnlvAyJ regarding their account.,Male,72,GroupA,32126.76868762856,796.2913778994787,3055.309580226218,0.08658241791584802,0,2025-12-29,5385,0
2025-06-08,PYRKfu,XvemZjQH,685-90-1436,PYRKfu.XvemZjQH@example.com,555-779-1343,Customer discussed VwGlqfSeti regarding their account.,Male,77,GroupC,28458.37397708531,507.52323308556504,12581.100718710763,0.12094636625224793,0,2025-08-28,2853,0
2025-03-07,WDifHh,NdHyckzU,633-42-8557,WDifHh.NdHyckzU@example.com,555-261-5246,Customer discussed LxTNasDzjh regarding their account.,Female,29,GroupA,63293.40208928045,636.7155105746701,6777.426657293176,0.5049114760349747,0,2025-04-19,1033,0
2025-08-17,zXfoHa,hmkVwZWQ,321-53-6839,zXfoHa.hmkVwZWQ@example.com,555-794-9819,Customer discussed pmPGbJCTfE regarding their account.,Male,52,GroupC,87048.08325926398,494.0952290187033,12582.5868018018,0.2519644961183737,0,2025-10-30,5180,0
2025-02-24,jlazsv,mysadbSv,888-69-6622,jlazsv.mysadbSv@example.com,555-250-9681,Customer discussed RNDkDciXhl regarding their account.,Female,22,GroupA,43719.88702958406,681.277128242989,7010.794452868721,0.2589533504941165,0,2025-03-28,8763,0
2025-04-08,HFCVOM,CjRZRigf,104-40-1997,HFCVOM.CjRZRigf@example.com,555-524-9583,Customer discussed DnbxgrNqYb regarding their account.,Female,68,GroupA,77918.62569817921,674.9653639270861,23755.747611894363,0.06661713330225623,0,2025-06-12,6607,0
2025-06-05,HHwtQu,lfhiMjRr,499-87-2688,HHwtQu.lfhiMjRr@example.com,555-940-7102,Customer discussed cpclLOwGlV regarding their account.,Male,65,GroupA,56551.35198892608,709.7504075177886,23333.24435699664,0.23184691701076854,0,2025-09-01,3527,0
2025-10-19,Fwelqu,ppckCvMF,544-21-9592,Fwelqu.ppckCvMF@example.com,555-617-5336,Customer discussed elEwmvLHkY regarding their account.,Male,33,GroupB,61884.281423041444,642.3306186132107,6133.25578420881,0.2715788815018292,1,2025-11-27,8023,1
2025-07-30,BFzIwl,aMfWGXFW,748-92-3510,BFzIwl.aMfWGXFW@example.com,555-616-9178,Customer discussed IGlIyOwaKA regarding their account.,Male,61,GroupB,47208.02450301933,662.8461630267425,13294.039577301271,0.23150847179533057,0,2025-09-01,2012,0
2025-12-26,LRJWoU,PnfpmsiS,149-18-9472,LRJWoU.PnfpmsiS@example.com,555-426-9611,Customer discussed xVQTaKRonj regarding their account.,Female,64,GroupA,25369.119369270324,713.588146839063,8474.164634827546,0.1709638573756506,0,2026-03-01,1385,0
2025-09-06,TbokpG,lSaHOzBF,289-15-7989,TbokpG.lSaHOzBF@example.com,555-752-8121,Customer discussed OFhzEjuJkJ regarding their account.,Male,64,GroupA,46534.46021665951,658.5749634848722,8228.249480412876,0.472222029777374,0,2025-10-24,5249,0
2025-12-20,dMgccJ,MBmOoRGn,764-88-8945,dMgccJ.MBmOoRGn@example.com,555-398-8408,Customer discussed CCozmldrjd regarding their account.,Female,64,GroupA,59366.24976758735,617.3858709299723,39621.359279220356,0.12085520073410419,0,2026-01-31,6342,0
2025-02-18,kSrgmN,SpjbLciz,543-98-3277,kSrgmN.SpjbLciz@example.com,555-385-6694,Customer discussed MLLIHmPRDV regarding their account.,Male,32,GroupA,32091.337800801295,608.4931256427201,13462.14637960221,0.1560605897592702,0,2025-03-28,5334,0
2025-05-27,TAIaBO,VrXWcPLD,302-84-1639,TAIaBO.VrXWcPLD@example.com,555-375-1405,Customer discussed pvkrDLQFiQ regarding their account.,Male,30,GroupA,73031.45623126802,632.5671026857326,15137.621685928227,0.35466330978774313,0,2025-07-31,5719,0
2025-02-15,jBerGp,kBOKQLqo,661-42-7852,jBerGp.kBOKQLqo@example.com,555-888-4114,Customer discussed uajBbFGnOq regarding their account.,Female,33,GroupB,105679.08798309592,751.7505310724446,16684.19619187268,0.1691412708132526,0,2025-04-05,2595,0
2025-05-22,amEHhZ,ZcgBEKJX,526-13-8209,amEHhZ.ZcgBEKJX@example.com,555-210-3954,Customer discussed XsIbJfiYrt regarding their account.,Male,44,GroupA,31311.770448408726,612.6171519038235,22489.375420880355,0.47763014622240524,0,2025-08-14,4471,0
2025-07-23,raRUSL,mpPtuTOh,332-59-7749,raRUSL.mpPtuTOh@example.com,555-122-6635,Customer discussed rPEKNzSMvY regarding their account.,Male,63,GroupB,56311.80509224195,685.3460181543451,14146.589534572337,0.2966089357401827,0,2025-08-24,3764,0
2025-02-03,khvJMS,QzDJPOkW,250-60-9736,khvJMS.QzDJPOkW@example.com,555-214-6412,Customer discussed YJLPhXpPFf regarding their account.,Female,52,GroupA,48982.17350209738,667.2112370289238,57854.82152835022,0.21895745282464663,0,2025-03-09,8925,0
2025-12-26,WCoiLP,DLpowWmU,865-14-9691,WCoiLP.DLpowWmU@example.com,555-772-4601,Customer discussed ruCtPzzKnP regarding their account.,Male,40,GroupC,66916.83522188205,634.6364731693027,17953.361615285037,0.4276415277391268,0,2026-03-17,8324,0
2025-05-30,ntVuey,qbjffwQc,997-41-8086,ntVuey.qbjffwQc@example.com,555-572-9799,Customer discussed kpxArwNJwh regarding their account.,Female,78,GroupC,30654.32906049672,706.3894673608727,4513.968702466607,0.39754950110163506,0,2025-07-03,1413,0
2025-04-16,FzRVwF,oyXKwPpf,745-37-1554,FzRVwF.oyXKwPpf@example.com,555-746-1237,Customer discussed kvofBTzptr regarding their account.,Male,46,GroupA,147516.63840554943,800.0728578072985,32868.09593872433,0.5964102630142671,0,2025-07-09,3266,0
2025-04-23,YhDEtn,JPGltfHi,391-36-5839,YhDEtn.JPGltfHi@example.com,555-512-8462,Customer discussed hRlooOUmPq regarding their account.,Female,33,GroupA,118868.82368925674,743.1400794851984,5201.936958685534,0.44259120663333246,0,2025-06-26,6862,0
2025-01-23,HETYCt,DkfpJoxv,788-92-8741,HETYCt.DkfpJoxv@example.com,555-694-4994,Customer discussed ZTPhIqDNob regarding their account.,Male,28,GroupB,93340.98307738818,546.1027206447011,5392.822633910302,0.10318944817533297,0,2025-04-11,6960,0
2025-09-29,LMkGIa,mbBqmvxS,161-18-2111,LMkGIa.mbBqmvxS@example.com,555-495-2215,Customer discussed nHBXxcGepG regarding their account.,Female,26,GroupA,84018.3438291027,680.9734901301443,28039.57605187628,0.36023385173215716,0,2025-11-08,4157,0
2025-03-04,UREHLN,lWYDSVNz,326-60-9343,UREHLN.lWYDSVNz@example.com,555-438-9984,Customer discussed QKCiOGnbxx regarding their account.,Male,32,GroupA,74117.45525767728,489.26267687063967,10631.776053087639,0.1773845011523519,0,2025-05-28,8688,0
2025-12-25,UDfBme,BNDPzNGP,724-11-7664,UDfBme.BNDPzNGP@example.com,555-675-7476,Customer discussed dSpGYHMDiL regarding their account.,Female,64,GroupA,75725.91346593745,716.6527929028767,5066.706190936279,0.37644309846760404,0,2026-03-22,6051,0
2025-12-08,cKTJds,Zkbsihwi,643-64-5390,cKTJds.Zkbsihwi@example.com,555-653-7175,Customer discussed ZMpeQeuxYP regarding their account.,Male,23,GroupB,20793.0859873201,676.0816645302075,18481.454108566282,0.32187757632230796,0,2026-01-18,4783,0
2025-02-16,HgiNku,eQHRjfvV,743-40-2950,HgiNku.eQHRjfvV@example.com,555-765-5311,Customer discussed VnKdenlnjL regarding their account.,Non-binary,72,GroupA,53629.28856668301,850.0,43473.23629340631,0.2953494181952557,0,2025-04-28,5750,0
2025-12-07,zzcLfd,xsoHECBh,480-30-3595,zzcLfd.xsoHECBh@example.com,555-891-2901,Customer discussed YnlHUtmIFw regarding their account.,Female,57,GroupB,57179.14953765395,681.7093091733987,13235.16835230737,0.3988853977269081,0,2026-01-12,5348,0
2025-04-17,JssaVT,HaarKgIW,813-38-1759,JssaVT.HaarKgIW@example.com,555-508-3137,Customer discussed sOoCmVxcZj regarding their account.,Male,27,GroupC,90289.36855779371,551.4523382965212,64137.11538323,0.13516633607551534,0,2025-06-22,2270,0
2025-08-16,BKbIxq,hxxANbJu,549-70-4768,BKbIxq.hxxANbJu@example.com,555-315-5769,Customer discussed qoVBIPocLZ regarding their account.,Male,55,GroupB,89724.24284379277,704.6435037487236,17611.71479221309,0.07211439916223565,0,2025-10-10,7830,0
2025-12-31,ErpIVz,QlCTRWkX,253-11-8455,ErpIVz.QlCTRWkX@example.com,555-532-5844,Customer discussed CVDtwbIidz regarding their account.,Female,35,GroupA,81905.50853040337,639.1199740647726,27266.572939359583,0.24372891631627538,0,2026-01-30,8164,0
2025-09-12,pbjefA,dPXvzxrW,897-72-2823,pbjefA.dPXvzxrW@example.com,555-581-6328,Customer discussed MceWOLHwSc regarding their account.,Female,42,GroupA,62119.129203975164,679.6453862338174,16903.396496360394,0.4004292442442883,0,2025-11-09,8723,0
2025-08-24,uhnZPU,WiSyOExf,116-51-4784,uhnZPU.WiSyOExf@example.com,555-222-9713,Customer discussed yLrOATIGuV regarding their account.,Male,65,GroupA,57441.358893974255,607.3467210164878,32792.0127415426,0.16604611366336428,0,2025-10-05,5745,0
2025-08-23,bOXXYw,VPohJJiP,815-70-3980,bOXXYw.VPohJJiP@example.com,555-240-7299,Customer discussed PCgvUXeTgn regarding their account.,Male,42,GroupA,75964.65269112957,668.1718750041026,4812.519884942997,0.12474336948709977,0,2025-09-23,3192,0
2025-04-28,WbJzMv,QiVHBuMJ,236-88-4515,WbJzMv.QiVHBuMJ@example.com,555-687-7373,Customer discussed zjayKPkdMk regarding their account.,Male,56,GroupA,29452.23953892592,688.4243697233209,16455.825926613008,0.1167456210425285,0,2025-06-02,5852,0
2025-07-30,dCJEOm,ghkABCdD,346-25-1040,dCJEOm.ghkABCdD@example.com,555-230-2696,Customer discussed KBDlmEHMmh regarding their account.,Female,58,GroupA,99455.44542129993,752.0717907640555,21416.59790180473,0.189890305921312,0,2025-09-14,4549,0
2025-02-09,AwjLjn,apSVyJhl,853-41-6777,AwjLjn.apSVyJhl@example.com,555-825-8169,Customer discussed lvHSOxlVgK regarding their account.,Female,78,GroupB,86597.1839961737,499.6492235414818,47337.20180048711,0.2891205124835371,0,2025-05-05,5505,0
2025-01-18,yYolJJ,XfzyVscX,280-11-3839,yYolJJ.XfzyVscX@example.com,555-900-5526,Customer discussed osWLXKnJCR regarding their account.,Male,34,GroupB,42410.37098763192,585.6293603409677,26098.322388804285,0.06813399309767612,0,2025-04-04,6243,0
2025-03-07,SMSuiS,WzPhrrFy,873-60-4289,SMSuiS.WzPhrrFy@example.com,555-576-2152,Customer discussed xvgHgCikVx regarding their account.,Male,28,GroupC,140545.29314282667,730.1376841797265,7578.248367652185,0.19448734219785144,0,2025-04-26,1657,0
2025-11-14,Ihxmwu,WkqpdMwY,956-70-1746,Ihxmwu.WkqpdMwY@example.com,555-918-2519,Customer discussed KUcvamfzxv regarding their account.,Male,48,GroupA,78378.93615949905,565.8393473768762,17165.21089098005,0.35933984189655394,0,2026-01-28,5599,0
2025-04-21,YJHqMM,vyqoNYjQ,567-65-5131,YJHqMM.vyqoNYjQ@example.com,555-605-5903,Customer discussed PrDRulsPwo regarding their account.,Male,49,GroupA,49889.97403989132,668.357170406373,11338.428529676492,0.23570352923119486,0,2025-06-21,2808,0
2025-10-15,mkKANq,TQtBJSac,170-79-3427,mkKANq.TQtBJSac@example.com,555-993-5276,Customer discussed tAOZICNmHZ regarding their account.,Non-binary,46,GroupC,57805.14976888259,678.2773341480778,13170.001203923122,0.24693661381661358,0,2026-01-01,7543,0
2025-01-15,Rpivkp,PeaFuXQB,696-12-6146,Rpivkp.PeaFuXQB@example.com,555-245-4142,Customer discussed TAPSCnXhtA regarding their account.,Female,19,GroupA,20356.447762127413,645.5262331748785,65084.11767500794,0.30098060635980894,0,2025-03-31,650,0
2025-11-25,akFbPa,hCyoiSwT,850-18-8131,akFbPa.hCyoiSwT@example.com,555-528-3416,Customer discussed BJtVslDWxh regarding their account.,Female,29,GroupC,12398.779264971112,567.1445603308628,5501.317913151324,0.3105055928369316,0,2026-01-13,1078,0
2025-11-09,oMWoZz,eWRbhtyN,698-62-4291,oMWoZz.eWRbhtyN@example.com,555-756-4839,Customer discussed nPBBJeYSRU regarding their account.,Female,39,GroupA,45132.95001651673,582.3392473205132,7590.538109233595,0.3545434339763275,0,2025-12-30,7124,0
2025-10-20,hAkBEM,mIkYTBLp,407-42-2737,hAkBEM.mIkYTBLp@example.com,555-726-7090,Customer discussed itJOzchIdz regarding their account.,Male,47,GroupC,38344.595172992005,559.9349708192118,17575.307655806817,0.6777399361415054,0,2025-12-09,6848,0
2025-07-12,rDyhll,oiUYEdRA,842-11-3625,rDyhll.oiUYEdRA@example.com,555-950-1630,Customer discussed mwoFSpbGTX regarding their account.,Female,49,GroupA,81651.5912512238,668.3513552599977,21913.545209184747,0.19273040119445042,0,2025-09-07,2075,0
2025-01-29,VssLvT,NZcoOXzT,630-20-1183,VssLvT.NZcoOXzT@example.com,555-880-1765,Customer discussed TTSLEcYYxg regarding their account.,Female,21,GroupA,78999.65893977921,692.4456512381579,14304.33942431185,0.07563234976191786,0,2025-04-21,3680,0
2025-08-10,yhLFAf,RnRhGvFK,863-51-6319,yhLFAf.RnRhGvFK@example.com,555-690-8307,Customer discussed bgsinmZuzj regarding their account.,Male,22,GroupA,90459.72816583808,598.8374808669071,15709.659030579656,0.4400090897726388,0,2025-09-29,3087,0
2025-12-27,WDVHYm,iBQmCzKg,249-32-2356,WDVHYm.iBQmCzKg@example.com,555-146-7796,Customer discussed GCSxCiNoFu regarding their account.,Female,55,GroupA,95016.82035190745,614.7847852870242,12365.432061323356,0.07600338273501102,0,2026-02-11,9768,0
2025-10-25,KzDQow,OGgWfyOe,253-88-2839,KzDQow.OGgWfyOe@example.com,555-973-3242,Customer discussed sNcsuIwuIJ regarding their account.,Male,65,GroupA,72567.82878414588,712.6198456983883,24973.377463936413,0.6929618199884094,0,2025-12-22,1041,0
2025-09-07,AQVnby,CKgZAoaX,812-20-2345,AQVnby.CKgZAoaX@example.com,555-145-6842,Customer discussed xXsQbJMFSb regarding their account.,Male,34,GroupA,32697.0240559363,618.4799749577213,28713.292934865894,0.52637849127641,0,2025-11-15,4069,0
